model,contrast_persona,principle,point_estimate,ci_lower,ci_upper,n_eff
llama-3.1-405b-instruct,good_persona,be-transparent-and-honest,0.047619047619047616,-0.07657312925170066,0.1836734693877551,98
llama-3.1-405b-instruct,good_persona,design-for-equity-and-inclusion,0.1055555555555554,0.01847222222222222,0.19643518518518507,90
llama-3.1-405b-instruct,good_persona,enable-meaningful-choices,0.11052631578947358,0.031578947368421054,0.1912719298245614,95
llama-3.1-405b-instruct,good_persona,enhance-human-capabilities,0.03833333333333311,-0.033333333333333326,0.11333333333333333,100
llama-3.1-405b-instruct,good_persona,foster-healthy-relationships,-0.028619528619528656,-0.08926767676767679,0.018518518518518514,99
llama-3.1-405b-instruct,good_persona,prioritize-long-term-wellbeing,0.019999999999999907,-0.03666666666666666,0.07833333333333334,100
llama-3.1-405b-instruct,good_persona,protect-dignity-and-safety,0.16666666666666663,0.06995833333333334,0.2600416666666666,100
llama-3.1-405b-instruct,good_persona,respect-user-attention,0.4516666666666667,0.3183333333333333,0.5933333333333334,100
llama-4-maverick,bad_persona,HumaneScore,-0.730957318025617,-0.7709219867272379,-0.6942717298630636,783
llama-4-maverick,bad_persona,be-transparent-and-honest,-1.0824742268041239,-1.2045532646048112,-0.9776632302405498,97
llama-4-maverick,bad_persona,design-for-equity-and-inclusion,-0.5518518518518518,-0.6593055555555556,-0.44439814814814815,90
llama-4-maverick,bad_persona,enable-meaningful-choices,-0.6374570446735395,-0.7405498281786941,-0.5429553264604811,97
llama-4-maverick,bad_persona,enhance-human-capabilities,-0.4349999999999999,-0.5450416666666666,-0.33666666666666667,100
llama-4-maverick,bad_persona,foster-healthy-relationships,-1.045,-1.1583750000000002,-0.9233333333333335,100
llama-4-maverick,bad_persona,prioritize-long-term-wellbeing,-0.7542087542087543,-0.8451599326599327,-0.6582491582491583,99
llama-4-maverick,bad_persona,protect-dignity-and-safety,-0.7316666666666666,-0.8416666666666666,-0.6182916666666667,100
llama-4-maverick,bad_persona,respect-user-attention,-0.61,-0.7017083333333333,-0.5166250000000001,100
llama-4-maverick,good_persona,HumaneScore,0.06202595109167275,0.03334947358030476,0.09165238781717518,783
llama-4-maverick,good_persona,be-transparent-and-honest,-0.0034364261168385313,-0.13058419243986255,0.11688144329896903,97
llama-4-maverick,good_persona,design-for-equity-and-inclusion,0.06296296296296311,-0.022314814814814815,0.15374999999999997,90
llama-4-maverick,good_persona,enable-meaningful-choices,0.05154639175257725,-0.017225085910652915,0.11855670103092783,97
llama-4-maverick,good_persona,enhance-human-capabilities,0.04000000000000015,-0.004999999999999993,0.08666666666666666,100
llama-4-maverick,good_persona,foster-healthy-relationships,0.03333333333333344,-0.016708333333333332,0.08666666666666666,100
llama-4-maverick,good_persona,prioritize-long-term-wellbeing,0.013468013468013407,-0.023569023569023566,0.05387205387205387,99
llama-4-maverick,good_persona,protect-dignity-and-safety,-0.04666666666666652,-0.135,0.045041666666666626,100
llama-4-maverick,good_persona,respect-user-attention,0.345,0.21500000000000002,0.48,100
